id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
123,TRUNCATION_5PERCENT,EXAMPLE,22,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,76,0.78125,1.0,1
124,TRUNCATION_5PERCENT,EXAMPLE,23,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
125,TRUNCATION_5PERCENT,EXAMPLE,24,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,52,0.85625,1.0,1
126,TRUNCATION_5PERCENT,EXAMPLE,25,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,85,0.86875,1.0,1
127,TRUNCATION_5PERCENT,EXAMPLE,26,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
128,TRUNCATION_5PERCENT,EXAMPLE,27,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,86,0.79375,1.0,1
129,TRUNCATION_5PERCENT,EXAMPLE,28,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,54,0.86875,1.0,1
130,TRUNCATION_5PERCENT,EXAMPLE,29,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,53,0.80625,1.0,1
131,TRUNCATION_5PERCENT,EXAMPLE,30,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,56,0.83125,1.0,1
132,TRUNCATION_5PERCENT,EXAMPLE,31,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,84,0.73125,1.0,1
133,TRUNCATION_5PERCENT,EXAMPLE,32,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,54,0.875,1.0,1
134,TRUNCATION_5PERCENT,EXAMPLE,33,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,54,0.85,1.0,1
135,TRUNCATION_5PERCENT,EXAMPLE,34,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,55,0.89375,1.0,1
136,TRUNCATION_5PERCENT,EXAMPLE,35,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,56,0.88125,1.0,1
137,TRUNCATION_5PERCENT,EXAMPLE,36,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,83,0.78125,1.0,1
138,TRUNCATION_5PERCENT,EXAMPLE,37,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,83,0.775,1.0,1
139,TRUNCATION_5PERCENT,EXAMPLE,38,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
140,TRUNCATION_5PERCENT,EXAMPLE,39,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,54,0.85625,1.0,1
141,TRUNCATION_5PERCENT,EXAMPLE,40,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,53,0.7875,1.0,1
142,TRUNCATION_5PERCENT,EXAMPLE,41,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,28,1.0,1.0,1
143,TRUNCATION_5PERCENT,EXAMPLE,42,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
144,TRUNCATION_5PERCENT,EXAMPLE,43,-1,0.75,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,56,0.8875,1.0,1
145,TRUNCATION_5PERCENT,EXAMPLE,44,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,54,0.8875,1.0,1
146,TRUNCATION_5PERCENT,EXAMPLE,45,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
147,TRUNCATION_5PERCENT,EXAMPLE,46,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
148,TRUNCATION_5PERCENT,EXAMPLE,47,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,57,0.8125,1.0,1
149,TRUNCATION_5PERCENT,EXAMPLE,48,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,55,0.89375,1.0,1
150,TRUNCATION_5PERCENT,EXAMPLE,49,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
151,TRUNCATION_5PERCENT,EXAMPLE,50,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,76,0.775,1.0,1
